Time,Vibration,FFT,RPM,Current,Temperature
2026-06-23 14:19:57,0.031,139.134,2760,0.210,26.206
2026-06-23 14:19:58,0.026,137.854,0,0.211,26.202
2026-06-23 14:19:58,0.027,137.848,0,0.207,26.206
2026-06-23 14:19:58,0.031,138.555,0,0.210,26.201
2026-06-23 14:19:58,0.031,140.549,0,0.211,26.200
2026-06-23 14:19:58,0.024,138.976,2760,0.210,26.206
2026-06-23 14:19:58,0.028,138.010,2760,0.215,26.204
2026-06-23 14:19:58,0.029,138.969,2760,0.208,26.195
2026-06-23 14:19:58,0.028,137.371,2760,0.209,26.204
2026-06-23 14:19:58,0.028,138.381,2760,0.206,26.201
2026-06-23 14:19:58,0.024,138.780,2760,0.209,26.199
2026-06-23 14:19:59,0.020,138.988,2760,0.207,26.205
2026-06-23 14:19:59,0.026,137.146,2760,0.213,26.200
2026-06-23 14:19:59,0.027,140.117,2760,0.209,26.199
2026-06-23 14:19:59,0.022,138.200,2760,0.208,26.201
2026-06-23 14:19:59,0.024,138.096,2760,0.211,26.199
2026-06-23 14:19:59,0.031,138.072,2760,0.211,26.201
2026-06-23 14:19:59,0.028,138.700,2760,0.214,26.196
2026-06-23 14:19:59,0.026,138.960,2760,0.208,26.199
2026-06-23 14:19:59,0.033,137.676,2760,0.209,26.199
2026-06-23 14:19:59,0.028,138.362,2760,0.208,26.201
2026-06-23 14:20:00,0.026,137.729,2760,0.207,26.198
2026-06-23 14:20:00,0.022,139.167,2760,0.211,26.199
2026-06-23 14:20:00,0.027,139.822,2760,0.205,26.202
2026-06-23 14:20:00,0.028,137.510,2760,0.204,26.200
2026-06-23 14:20:00,0.024,138.394,2760,0.201,26.207
2026-06-23 14:20:00,0.022,138.277,2760,0.200,26.201
2026-06-23 14:20:00,0.022,137.967,2760,0.203,26.209
2026-06-23 14:20:00,0.020,139.647,2760,0.205,26.208
2026-06-23 14:20:00,0.046,144.250,2760,0.209,26.205
2026-06-23 14:20:01,0.037,135.066,2760,0.205,26.200
2026-06-23 14:20:01,0.046,135.678,2760,0.203,26.204
2026-06-23 14:20:01,0.044,137.612,2760,0.213,26.209
2026-06-23 14:20:01,0.049,317.576,2760,0.217,26.204
2026-06-23 14:20:01,0.062,310.750,2760,0.216,26.212
2026-06-23 14:20:01,0.058,308.768,2760,0.222,26.206
2026-06-23 14:20:01,0.081,350.830,2760,0.220,26.208
2026-06-23 14:20:01,0.073,259.122,2760,0.232,26.209
2026-06-23 14:20:01,0.056,300.434,2760,0.231,26.205
2026-06-23 14:20:01,0.059,298.911,2760,0.225,26.206
2026-06-23 14:20:02,0.080,258.928,2640,0.233,26.210
2026-06-23 14:20:02,0.083,298.559,2640,0.229,26.211
2026-06-23 14:20:02,0.098,379.589,2640,0.237,26.214
2026-06-23 14:20:02,0.082,541.413,2640,0.243,26.211
2026-06-23 14:20:02,0.065,748.930,2520,0.242,26.217
2026-06-23 14:20:02,0.080,292.473,2520,0.239,26.212
2026-06-23 14:20:02,0.068,383.718,2520,0.244,26.212
2026-06-23 14:20:02,0.064,253.538,2520,0.240,26.217
2026-06-23 14:20:02,0.080,42.812,2520,0.246,26.216
2026-06-23 14:20:02,0.080,296.648,2520,0.243,26.214
2026-06-23 14:20:03,0.072,297.680,2520,0.241,26.218
2026-06-23 14:20:03,0.077,254.880,2520,0.239,26.218
2026-06-23 14:20:03,0.078,297.235,2520,0.239,26.214
2026-06-23 14:20:03,0.076,297.351,2520,0.238,26.215
2026-06-23 14:20:03,0.069,257.616,2520,0.235,26.219
2026-06-23 14:20:03,0.065,296.826,2520,0.232,26.216
2026-06-23 14:20:03,0.050,300.020,2520,0.235,26.217
2026-06-23 14:20:03,0.071,301.641,2520,0.232,26.218
2026-06-23 14:20:03,0.080,895.658,2520,0.232,26.218
2026-06-23 14:20:03,0.072,340.154,2520,0.235,26.220
2026-06-23 14:20:04,0.083,256.180,2520,0.231,26.217
2026-06-23 14:20:04,0.078,296.838,2520,0.233,26.218
2026-06-23 14:20:04,0.081,129.338,2520,0.238,26.216
2026-06-23 14:20:04,0.109,252.356,2520,0.240,26.219
2026-06-23 14:20:04,0.104,374.437,2640,0.236,26.216
2026-06-23 14:20:04,0.085,374.743,2640,0.239,26.219
2026-06-23 14:20:04,0.098,374.963,2640,0.247,26.224
2026-06-23 14:20:04,0.114,285.481,2640,0.247,26.217
2026-06-23 14:20:04,0.083,453.558,2640,0.243,26.215
2026-06-23 14:20:05,0.072,290.478,2400,0.240,26.220
2026-06-23 14:20:05,0.054,293.874,2400,0.232,26.220
2026-06-23 14:20:05,0.062,296.202,2400,0.235,26.217
2026-06-23 14:20:05,0.062,467.103,2400,0.237,26.216
2026-06-23 14:20:05,0.064,298.402,2400,0.241,26.217
2026-06-23 14:20:05,0.069,298.408,2520,0.237,26.213
2026-06-23 14:20:05,0.060,301.391,2520,0.234,26.212
2026-06-23 14:20:05,0.049,300.188,2520,0.233,26.212
2026-06-23 14:20:05,0.067,41.595,2520,0.232,26.210
2026-06-23 14:20:05,0.078,44.538,2520,0.235,26.217
2026-06-23 14:20:06,0.051,552.698,2640,0.236,26.216
2026-06-23 14:20:06,0.065,297.672,2640,0.239,26.212
2026-06-23 14:20:06,0.077,471.591,2640,0.241,26.216
2026-06-23 14:20:06,0.064,298.234,2640,0.232,26.213
2026-06-23 14:20:06,0.067,37.069,2520,0.230,26.214
2026-06-23 14:20:06,0.074,43.987,2520,0.230,26.215
2026-06-23 14:20:06,0.083,591.176,2520,0.237,26.214
2026-06-23 14:20:06,0.087,377.919,2520,0.242,26.215
2026-06-23 14:20:06,0.083,297.024,2520,0.238,26.216
2026-06-23 14:20:06,0.078,588.486,2520,0.238,26.215
2026-06-23 14:20:07,0.081,586.117,2520,0.240,26.213
2026-06-23 14:20:07,0.077,748.854,2520,0.234,26.214
2026-06-23 14:20:07,0.071,378.182,2520,0.244,26.216
2026-06-23 14:20:07,0.089,127.753,2520,0.244,26.213
2026-06-23 14:20:07,0.100,374.353,2520,0.240,26.222
2026-06-23 14:20:07,0.072,290.320,2520,0.235,26.218
2026-06-23 14:20:07,0.038,297.545,2520,0.232,26.219
2026-06-23 14:20:07,0.055,44.942,2520,0.235,26.220
2026-06-23 14:20:07,0.085,464.603,2520,0.237,26.219
2026-06-23 14:20:07,0.080,297.283,2520,0.240,26.228
2026-06-23 14:20:08,0.055,298.196,2520,0.236,26.224
2026-06-23 14:20:08,0.063,299.187,2520,0.238,26.224
2026-06-23 14:20:08,0.073,295.720,2520,0.234,26.224
2026-06-23 14:20:08,0.051,298.697,2520,0.232,26.222
2026-06-23 14:20:08,0.026,303.854,2640,0.230,26.222
2026-06-23 14:20:08,0.054,304.924,2640,0.228,26.224
2026-06-23 14:20:08,0.082,307.359,2640,0.227,26.221
2026-06-23 14:20:08,0.091,470.465,2640,0.228,26.223
2026-06-23 14:20:08,0.105,37.616,2640,0.238,26.225
2026-06-23 14:20:09,0.085,254.944,2520,0.240,26.226
2026-06-23 14:20:09,0.098,375.898,2520,0.239,26.226
2026-06-23 14:20:09,0.082,842.196,2520,0.239,26.222
2026-06-23 14:20:09,0.068,379.718,2520,0.240,26.228
2026-06-23 14:20:09,0.074,250.735,2520,0.243,26.222
2026-06-23 14:20:09,0.056,298.108,2520,0.247,26.225
2026-06-23 14:20:09,0.046,297.939,2520,0.237,26.225
2026-06-23 14:20:09,0.029,302.183,2520,0.236,26.230
2026-06-23 14:20:09,0.035,304.706,2520,0.234,26.229
2026-06-23 14:20:09,0.027,41.530,2520,0.228,26.226
2026-06-23 14:20:10,0.033,309.973,2520,0.226,26.227
2026-06-23 14:20:10,0.042,313.579,2520,0.223,26.230
2026-06-23 14:20:10,0.023,226.691,2520,0.224,26.231
2026-06-23 14:20:10,0.044,313.584,2520,0.226,26.226
2026-06-23 14:20:10,0.040,315.454,2520,0.221,26.229
2026-06-23 14:20:10,0.042,406.319,2760,0.217,26.229
2026-06-23 14:20:10,0.056,220.371,2760,0.224,26.229
2026-06-23 14:20:10,0.035,310.160,2760,0.223,26.232
2026-06-23 14:20:10,0.028,44.926,2760,0.230,26.234
2026-06-23 14:20:10,0.015,138.735,2640,0.220,26.233
2026-06-23 14:20:11,0.015,139.352,2640,0.224,26.237
2026-06-23 14:20:11,0.022,135.393,2640,0.217,26.231
2026-06-23 14:20:11,0.026,135.275,2640,0.218,26.233
2026-06-23 14:20:11,0.024,137.005,2640,0.220,26.230
2026-06-23 14:20:11,0.029,138.046,2760,0.215,26.234
2026-06-23 14:20:11,0.024,137.983,2760,0.213,26.233
2026-06-23 14:20:11,0.026,136.771,2760,0.218,26.232
2026-06-23 14:20:11,0.028,138.351,2760,0.217,26.236
2026-06-23 14:20:11,0.028,138.170,2760,0.214,26.229
2026-06-23 14:20:11,0.027,136.836,2760,0.207,26.228
2026-06-23 14:20:12,0.026,139.486,2760,0.217,26.231
2026-06-23 14:20:12,0.031,138.312,2760,0.212,26.232
2026-06-23 14:20:12,0.023,139.713,2760,0.222,26.234
2026-06-23 14:20:12,0.035,137.103,2760,0.218,26.239
2026-06-23 14:20:12,0.027,137.585,2760,0.206,26.236
2026-06-23 14:20:12,0.026,138.687,2760,0.217,26.237
2026-06-23 14:20:12,0.029,139.834,2760,0.214,26.238
2026-06-23 14:20:12,0.029,137.257,2760,0.212,26.239
2026-06-23 14:20:12,0.026,137.203,2760,0.220,26.234
2026-06-23 14:20:12,0.026,139.562,2760,0.217,26.234
2026-06-23 14:20:13,0.029,137.759,2760,0.204,26.237
2026-06-23 14:20:13,0.026,139.927,2760,0.216,26.239
2026-06-23 14:20:13,0.024,139.051,2760,0.206,26.239
2026-06-23 14:20:13,0.026,137.715,2760,0.210,26.238
2026-06-23 14:20:13,0.032,138.111,2760,0.212,26.240
2026-06-23 14:20:13,0.026,139.269,2760,0.208,26.240
2026-06-23 14:20:13,0.018,138.387,2760,0.207,26.240
2026-06-23 14:20:13,0.024,136.500,2760,0.202,26.239
2026-06-23 14:20:13,0.033,139.841,2760,0.209,26.245
2026-06-23 14:20:14,0.023,137.102,2760,0.207,26.240
2026-06-23 14:20:14,0.035,138.684,2760,0.211,26.245
2026-06-23 14:20:14,0.037,139.607,2760,0.208,26.242
2026-06-23 14:20:14,0.032,136.866,2760,0.208,26.243
2026-06-23 14:20:14,0.031,138.270,2760,0.205,26.238
2026-06-23 14:20:14,0.032,140.926,2760,0.210,26.244
2026-06-23 14:20:14,0.036,135.988,2760,0.213,26.244
2026-06-23 14:20:14,0.032,139.101,2760,0.212,26.238
2026-06-23 14:20:14,0.037,138.765,2760,0.205,26.244
2026-06-23 14:20:14,0.037,137.599,2760,0.211,26.247
2026-06-23 14:20:15,0.029,138.623,2760,0.217,26.244
2026-06-23 14:20:15,0.023,138.571,2760,0.213,26.248
2026-06-23 14:20:15,0.033,136.992,2760,0.213,26.246
2026-06-23 14:20:15,0.029,138.213,2760,0.215,26.246
2026-06-23 14:20:15,0.040,137.893,2760,0.213,26.244
