Time,Vibration,FFT,RPM,Current,Temperature
2026-06-23 16:49:43,0.015,44.821,2760,0.209,38.896
2026-06-23 16:49:43,0.011,45.095,2880,0.206,38.907
2026-06-23 16:49:43,0.011,46.754,2880,0.199,38.917
2026-06-23 16:49:44,0.013,46.229,2880,0.206,38.923
2026-06-23 16:49:44,0.011,46.126,2880,0.206,38.925
2026-06-23 16:49:44,0.013,45.689,2880,0.210,38.929
2026-06-23 16:49:44,0.011,45.588,2760,0.206,38.927
2026-06-23 16:49:44,0.017,553.048,2760,0.205,38.917
2026-06-23 16:49:44,0.017,45.418,2760,0.211,38.918
2026-06-23 16:49:44,0.018,46.113,2760,0.204,38.914
2026-06-23 16:49:44,0.013,47.257,2760,0.204,38.904
2026-06-23 16:49:44,0.018,46.458,2760,0.208,38.904
2026-06-23 16:49:44,0.018,46.413,2760,0.209,38.901
2026-06-23 16:49:45,0.011,46.111,2760,0.211,38.898
2026-06-23 16:49:45,0.011,46.331,2760,0.203,38.889
2026-06-23 16:49:45,0.011,47.741,2760,0.206,38.886
2026-06-23 16:49:45,0.011,47.064,2760,0.208,38.878
2026-06-23 16:49:45,0.013,45.256,2760,0.214,38.877
2026-06-23 16:49:45,0.011,45.408,2760,0.210,38.870
2026-06-23 16:49:45,0.011,593.345,2760,0.212,38.868
2026-06-23 16:49:45,0.011,48.161,2760,0.213,38.865
2026-06-23 16:49:45,0.011,46.299,2760,0.214,38.864
2026-06-23 16:49:46,0.017,552.205,2760,0.218,38.859
2026-06-23 16:49:46,0.014,46.904,2760,0.210,38.859
2026-06-23 16:49:46,0.013,47.099,2760,0.211,38.854
2026-06-23 16:49:46,0.018,46.365,2760,0.216,38.852
2026-06-23 16:49:46,0.011,45.027,2760,0.203,38.847
2026-06-23 16:49:46,0.017,46.255,2760,0.211,38.839
2026-06-23 16:49:46,0.013,45.297,2760,0.210,38.839
2026-06-23 16:49:46,0.015,46.400,2760,0.201,38.830
2026-06-23 16:49:46,0.011,46.606,2760,0.204,38.824
2026-06-23 16:49:46,0.011,45.523,2760,0.207,38.815
2026-06-23 16:49:47,0.010,45.810,2760,0.208,38.806
2026-06-23 16:49:47,0.014,47.851,2760,0.211,38.799
2026-06-23 16:49:47,0.015,45.168,2760,0.207,38.785
2026-06-23 16:49:47,0.011,46.779,2760,0.213,38.774
2026-06-23 16:49:47,0.015,45.709,2880,0.207,38.756
2026-06-23 16:49:47,0.015,553.450,2880,0.210,38.753
2026-06-23 16:49:47,0.014,46.180,2880,0.208,38.735
2026-06-23 16:49:47,0.011,45.929,2880,0.205,38.726
2026-06-23 16:49:47,0.015,48.062,2880,0.201,38.719
2026-06-23 16:49:47,0.013,604.015,2760,0.207,38.710
2026-06-23 16:49:48,0.011,45.558,2760,0.209,38.703
2026-06-23 16:49:48,0.013,48.323,2760,0.211,38.695
2026-06-23 16:49:48,0.014,46.586,2760,0.214,38.685
2026-06-23 16:49:48,0.011,45.002,2760,0.211,38.675
2026-06-23 16:49:48,0.013,46.532,2760,0.205,38.662
2026-06-23 16:49:48,0.011,47.980,2760,0.209,38.646
2026-06-23 16:49:48,0.014,45.073,2760,0.210,38.638
2026-06-23 16:49:48,0.014,43.097,2760,0.207,38.633
2026-06-23 16:49:48,0.011,45.185,2760,0.205,38.622
2026-06-23 16:49:48,0.013,559.307,2760,0.207,38.610
2026-06-23 16:49:49,0.013,47.627,2760,0.199,38.600
2026-06-23 16:49:49,0.013,48.570,2760,0.204,38.592
2026-06-23 16:49:49,0.017,47.202,2760,0.205,38.587
2026-06-23 16:49:49,0.013,47.464,2760,0.203,38.581
2026-06-23 16:49:49,0.013,45.771,2760,0.210,38.573
2026-06-23 16:49:49,0.011,46.172,2760,0.217,38.565
2026-06-23 16:49:49,0.015,561.681,2760,0.212,38.562
2026-06-23 16:49:49,0.014,557.805,2760,0.213,38.562
2026-06-23 16:49:49,0.015,562.304,2880,0.215,38.549
2026-06-23 16:49:50,0.013,48.151,2880,0.209,38.550
2026-06-23 16:49:50,0.015,47.560,2880,0.211,38.538
2026-06-23 16:49:50,0.014,45.648,2880,0.207,38.534
2026-06-23 16:49:50,0.013,44.559,2880,0.207,38.534
2026-06-23 16:49:50,0.011,47.368,2760,0.213,38.536
2026-06-23 16:49:50,0.013,45.112,2760,0.210,38.542
2026-06-23 16:49:50,0.013,47.218,2760,0.202,38.549
2026-06-23 16:49:50,0.013,45.430,2760,0.204,38.548
2026-06-23 16:49:50,0.014,46.574,2760,0.208,38.550
2026-06-23 16:49:50,0.014,46.908,2760,0.211,38.558
2026-06-23 16:49:51,0.014,47.950,2760,0.205,38.561
2026-06-23 16:49:51,0.018,47.183,2760,0.202,38.565
2026-06-23 16:49:51,0.013,48.312,2760,0.206,38.567
2026-06-23 16:49:51,0.011,45.721,2760,0.211,38.570
2026-06-23 16:49:51,0.014,45.632,2880,0.208,38.572
2026-06-23 16:49:51,0.020,46.939,2880,0.206,38.575
2026-06-23 16:49:51,0.013,50.012,2880,0.209,38.578
2026-06-23 16:49:51,0.017,48.322,2880,0.214,38.581
2026-06-23 16:49:51,0.011,45.955,2880,0.215,38.584
2026-06-23 16:49:51,0.013,47.005,2760,0.209,38.592
2026-06-23 16:49:52,0.014,44.284,2760,0.212,38.599
2026-06-23 16:49:52,0.011,552.237,2760,0.211,38.611
2026-06-23 16:49:52,0.015,47.472,2760,0.203,38.628
2026-06-23 16:49:52,0.014,554.125,2760,0.204,38.648
2026-06-23 16:49:52,0.014,49.833,2760,0.208,38.657
2026-06-23 16:49:52,0.011,44.746,2760,0.207,38.676
2026-06-23 16:49:52,0.011,45.690,2760,0.212,38.685
2026-06-23 16:49:52,0.013,44.798,2760,0.202,38.704
2026-06-23 16:49:52,0.011,46.138,2760,0.204,38.708
2026-06-23 16:49:52,0.011,45.800,2760,0.197,38.720
2026-06-23 16:49:53,0.011,46.729,2760,0.206,38.725
2026-06-23 16:49:53,0.013,46.610,2760,0.209,38.732
2026-06-23 16:49:53,0.011,47.710,2760,0.204,38.739
2026-06-23 16:49:53,0.011,47.559,2880,0.204,38.750
2026-06-23 16:49:53,0.014,47.531,2880,0.207,38.753
2026-06-23 16:49:53,0.011,44.605,2880,0.204,38.759
2026-06-23 16:49:53,0.011,46.956,2880,0.202,38.767
2026-06-23 16:49:53,0.011,46.581,2880,0.202,38.776
2026-06-23 16:49:53,0.015,558.281,2760,0.203,38.780
2026-06-23 16:49:53,0.011,46.152,2760,0.212,38.787
2026-06-23 16:49:54,0.013,47.611,2760,0.207,38.785
2026-06-23 16:49:54,0.013,46.569,2760,0.207,38.790
2026-06-23 16:49:54,0.011,47.006,2760,0.210,38.795
2026-06-23 16:49:54,0.011,47.022,2760,0.206,38.793
2026-06-23 16:49:54,0.011,46.437,2760,0.205,38.803
2026-06-23 16:49:54,0.013,49.547,2760,0.206,38.799
2026-06-23 16:49:54,0.011,45.360,2760,0.203,38.807
2026-06-23 16:49:54,0.014,46.148,2760,0.206,38.806
2026-06-23 16:49:54,0.013,46.093,2760,0.206,38.808
2026-06-23 16:49:55,0.014,44.717,2760,0.207,38.812
2026-06-23 16:49:55,0.013,47.786,2760,0.209,38.813
2026-06-23 16:49:55,0.015,45.244,2760,0.202,38.817
2026-06-23 16:49:55,0.015,140.773,2760,0.212,38.819
2026-06-23 16:49:55,0.013,145.353,2880,0.207,38.822
2026-06-23 16:49:55,0.013,45.786,2880,0.213,38.829
2026-06-23 16:49:55,0.011,44.778,2880,0.205,38.834
2026-06-23 16:49:55,0.013,46.925,2880,0.213,38.835
2026-06-23 16:49:55,0.014,46.712,2880,0.212,38.837
2026-06-23 16:49:55,0.018,44.558,2760,0.209,38.845
2026-06-23 16:49:56,0.014,560.632,2760,0.205,38.843
2026-06-23 16:49:56,0.013,47.326,2760,0.207,38.847
2026-06-23 16:49:56,0.015,46.161,2760,0.211,38.846
2026-06-23 16:49:56,0.014,560.546,2760,0.208,38.844
2026-06-23 16:49:56,0.011,48.073,2760,0.199,38.848
2026-06-23 16:49:56,0.013,47.895,2760,0.209,38.845
2026-06-23 16:49:56,0.013,44.212,2760,0.201,38.851
2026-06-23 16:49:56,0.013,46.668,2760,0.205,38.850
2026-06-23 16:49:56,0.013,46.480,2760,0.203,38.848
2026-06-23 16:49:56,0.013,46.305,2760,0.200,38.855
2026-06-23 16:49:57,0.013,45.759,2760,0.204,38.846
2026-06-23 16:49:57,0.014,46.735,2760,0.204,38.843
2026-06-23 16:49:57,0.013,45.209,2760,0.206,38.846
2026-06-23 16:49:57,0.015,49.681,2880,0.208,38.842
2026-06-23 16:49:57,0.011,552.232,2880,0.203,38.838
2026-06-23 16:49:57,0.011,47.697,2880,0.205,38.835
2026-06-23 16:49:57,0.015,372.937,2880,0.206,38.830
2026-06-23 16:49:57,0.014,47.124,2880,0.207,38.827
2026-06-23 16:49:57,0.011,45.067,2760,0.211,38.825
2026-06-23 16:49:57,0.013,47.116,2760,0.212,38.820
2026-06-23 16:49:58,0.011,44.539,2760,0.207,38.813
2026-06-23 16:49:58,0.011,45.196,2760,0.208,38.806
2026-06-23 16:49:58,0.013,46.814,2760,0.202,38.794
2026-06-23 16:49:58,0.011,48.069,2760,0.199,38.786
2026-06-23 16:49:58,0.018,46.757,2760,0.199,38.776
2026-06-23 16:49:58,0.013,46.859,2760,0.200,38.775
