Time,Vibration,FFT,RPM,Current,Temperature
2026-06-23 14:19:16,0.028,140.821,2760,0.207,26.216
2026-06-23 14:19:17,0.028,139.393,0,0.203,26.213
2026-06-23 14:19:17,0.026,139.234,0,0.212,26.212
2026-06-23 14:19:17,0.024,140.096,0,0.211,26.214
2026-06-23 14:19:17,0.024,139.109,0,0.209,26.211
2026-06-23 14:19:17,0.031,139.234,2760,0.208,26.210
2026-06-23 14:19:17,0.028,140.671,2760,0.208,26.215
2026-06-23 14:19:17,0.029,140.201,2760,0.205,26.215
2026-06-23 14:19:17,0.026,138.180,2760,0.207,26.216
2026-06-23 14:19:17,0.027,140.352,2760,0.207,26.210
2026-06-23 14:19:18,0.028,139.278,2760,0.206,26.207
2026-06-23 14:19:18,0.024,138.985,2760,0.211,26.212
2026-06-23 14:19:18,0.024,139.732,2760,0.213,26.214
2026-06-23 14:19:18,0.074,181.629,2760,0.214,26.215
2026-06-23 14:19:18,0.074,89.593,2760,0.209,26.207
2026-06-23 14:19:18,0.064,226.349,2760,0.215,26.212
2026-06-23 14:19:18,0.064,225.444,2760,0.212,26.215
2026-06-23 14:19:18,0.044,140.507,2760,0.220,26.211
2026-06-23 14:19:18,0.077,276.455,2760,0.224,26.209
2026-06-23 14:19:18,0.072,23.577,2760,0.227,26.212
2026-06-23 14:19:19,0.077,90.845,2760,0.228,26.211
2026-06-23 14:19:19,0.131,176.393,2760,0.239,26.217
2026-06-23 14:19:19,0.167,84.884,2760,0.238,26.215
2026-06-23 14:19:19,0.198,86.120,2760,0.233,26.216
2026-06-23 14:19:19,0.159,86.143,2760,0.237,26.214
2026-06-23 14:19:19,0.131,85.834,2640,0.242,26.216
2026-06-23 14:19:19,0.135,45.058,2640,0.235,26.213
2026-06-23 14:19:19,0.190,85.393,2640,0.242,26.213
2026-06-23 14:19:19,0.172,86.178,2640,0.236,26.214
2026-06-23 14:19:19,0.140,86.518,2640,0.235,26.213
2026-06-23 14:19:20,0.123,86.246,2520,0.239,26.214
2026-06-23 14:19:20,0.165,86.172,2520,0.238,26.213
2026-06-23 14:19:20,0.122,86.693,2520,0.232,26.216
2026-06-23 14:19:20,0.149,85.994,2520,0.242,26.213
2026-06-23 14:19:20,0.166,85.561,2520,0.238,26.215
2026-06-23 14:19:20,0.154,213.843,2640,0.237,26.218
2026-06-23 14:19:20,0.127,214.372,2640,0.241,26.219
2026-06-23 14:19:20,0.179,84.534,2640,0.236,26.220
2026-06-23 14:19:20,0.216,211.814,2640,0.242,26.215
2026-06-23 14:19:20,0.170,83.062,2640,0.242,26.214
2026-06-23 14:19:21,0.131,209.419,2520,0.243,26.217
2026-06-23 14:19:21,0.132,381.217,2520,0.242,26.218
2026-06-23 14:19:21,0.135,85.922,2520,0.236,26.215
2026-06-23 14:19:21,0.180,85.896,2520,0.233,26.222
2026-06-23 14:19:21,0.114,86.713,2520,0.237,26.220
2026-06-23 14:19:21,0.134,88.073,2520,0.226,26.223
2026-06-23 14:19:21,0.116,171.784,2520,0.231,26.221
2026-06-23 14:19:21,0.163,305.157,2520,0.226,26.218
2026-06-23 14:19:21,0.134,131.599,2520,0.226,26.221
2026-06-23 14:19:22,0.157,131.704,2640,0.225,26.218
2026-06-23 14:19:22,0.117,75.192,2640,0.222,26.220
2026-06-23 14:19:22,0.090,114.786,2640,0.224,26.222
2026-06-23 14:19:22,0.121,179.052,2640,0.222,26.220
2026-06-23 14:19:22,0.107,89.272,2640,0.220,26.219
2026-06-23 14:19:22,0.096,90.402,2640,0.220,26.222
2026-06-23 14:19:22,0.099,85.757,2640,0.216,26.222
2026-06-23 14:19:22,0.096,45.569,2640,0.223,26.219
2026-06-23 14:19:22,0.092,237.617,2640,0.228,26.225
2026-06-23 14:19:22,0.072,179.670,2640,0.230,26.221
2026-06-23 14:19:23,0.098,228.363,2760,0.226,26.222
2026-06-23 14:19:23,0.103,90.419,2760,0.226,26.222
2026-06-23 14:19:23,0.105,178.821,2760,0.232,26.218
2026-06-23 14:19:23,0.111,139.828,2760,0.227,26.219
2026-06-23 14:19:23,0.168,131.466,2760,0.231,26.226
2026-06-23 14:19:23,0.162,174.854,2640,0.232,26.222
2026-06-23 14:19:23,0.158,218.546,2640,0.233,26.221
2026-06-23 14:19:23,0.131,176.174,2640,0.233,26.218
2026-06-23 14:19:23,0.157,89.005,2640,0.233,26.225
2026-06-23 14:19:23,0.132,90.983,2640,0.232,26.222
2026-06-23 14:19:24,0.111,128.337,2640,0.236,26.229
2026-06-23 14:19:24,0.077,113.145,2640,0.237,26.224
2026-06-23 14:19:24,0.098,111.757,2640,0.228,26.223
2026-06-23 14:19:24,0.104,91.589,2640,0.229,26.222
2026-06-23 14:19:24,0.120,88.979,2640,0.220,26.225
2026-06-23 14:19:24,0.125,42.627,2640,0.221,26.224
2026-06-23 14:19:24,0.130,90.380,2640,0.230,26.223
2026-06-23 14:19:24,0.099,87.079,2640,0.218,26.225
2026-06-23 14:19:24,0.090,275.285,2640,0.217,26.219
2026-06-23 14:19:24,0.148,89.678,2640,0.211,26.226
2026-06-23 14:19:25,0.148,92.426,2640,0.209,26.227
2026-06-23 14:19:25,0.126,138.069,2640,0.217,26.226
2026-06-23 14:19:25,0.101,44.911,2640,0.214,26.224
2026-06-23 14:19:25,0.087,42.364,2640,0.215,26.226
2026-06-23 14:19:25,0.100,91.320,2760,0.214,26.225
2026-06-23 14:19:25,0.113,90.904,2760,0.220,26.228
2026-06-23 14:19:25,0.105,269.666,2760,0.215,26.226
2026-06-23 14:19:25,0.117,86.741,2760,0.221,26.223
2026-06-23 14:19:25,0.091,89.017,2760,0.221,26.223
2026-06-23 14:19:26,0.094,33.905,2760,0.212,26.229
2026-06-23 14:19:26,0.113,355.091,2760,0.219,26.225
2026-06-23 14:19:26,0.126,406.120,2760,0.207,26.225
2026-06-23 14:19:26,0.120,92.189,2760,0.211,26.222
2026-06-23 14:19:26,0.095,180.549,2760,0.212,26.228
