Time,Vibration,FFT,RPM,Current,Temperature
2026-06-23 14:23:51,0.026,139.296,2760,0.211,26.312
2026-06-23 14:23:51,0.028,138.544,0,0.212,26.316
2026-06-23 14:23:51,0.027,137.907,0,0.215,26.310
2026-06-23 14:23:51,0.027,138.559,0,0.211,26.310
2026-06-23 14:23:51,0.027,140.072,0,0.211,26.308
2026-06-23 14:23:51,0.023,138.247,2760,0.207,26.318
2026-06-23 14:23:51,0.026,139.429,2760,0.214,26.317
2026-06-23 14:23:52,0.023,139.367,2760,0.210,26.321
2026-06-23 14:23:52,0.024,139.117,2760,0.209,26.310
2026-06-23 14:23:52,0.023,139.690,2760,0.202,26.315
2026-06-23 14:23:52,0.026,138.906,2760,0.209,26.312
2026-06-23 14:23:52,0.026,139.786,2760,0.207,26.314
2026-06-23 14:23:52,0.028,138.804,2760,0.213,26.307
2026-06-23 14:23:52,0.027,139.499,2760,0.206,26.315
2026-06-23 14:23:52,0.028,139.094,2760,0.209,26.310
2026-06-23 14:23:52,0.024,139.930,2760,0.202,26.313
2026-06-23 14:23:52,0.033,137.935,2760,0.202,26.310
2026-06-23 14:23:53,0.037,139.989,2760,0.205,26.315
2026-06-23 14:23:53,0.024,139.213,2760,0.206,26.314
2026-06-23 14:23:53,0.045,143.493,2760,0.213,26.316
2026-06-23 14:23:53,0.087,319.420,2760,0.210,26.319
2026-06-23 14:23:53,0.114,137.900,2760,0.217,26.324
2026-06-23 14:23:53,0.076,275.040,2760,0.221,26.324
2026-06-23 14:23:53,0.068,139.308,2760,0.226,26.315
2026-06-23 14:23:53,0.117,173.215,2760,0.224,26.324
2026-06-23 14:23:53,0.104,218.529,2760,0.232,26.324
2026-06-23 14:23:54,0.054,216.552,2760,0.230,26.323
2026-06-23 14:23:54,0.105,213.345,2760,0.231,26.327
2026-06-23 14:23:54,0.080,212.973,2760,0.231,26.326
2026-06-23 14:23:54,0.083,212.187,2760,0.234,26.329
2026-06-23 14:23:54,0.078,214.487,2640,0.235,26.325
2026-06-23 14:23:54,0.078,531.900,2640,0.237,26.325
2026-06-23 14:23:54,0.100,469.440,2640,0.238,26.327
2026-06-23 14:23:54,0.087,672.196,2640,0.239,26.332
2026-06-23 14:23:54,0.087,42.040,2640,0.241,26.326
2026-06-23 14:23:54,0.086,333.883,2520,0.247,26.323
2026-06-23 14:23:55,0.116,290.548,2520,0.243,26.326
2026-06-23 14:23:55,0.086,378.816,2520,0.245,26.329
2026-06-23 14:23:55,0.090,376.723,2520,0.247,26.327
2026-06-23 14:23:55,0.096,206.792,2520,0.240,26.330
2026-06-23 14:23:55,0.080,377.626,2520,0.237,26.329
2026-06-23 14:23:55,0.105,464.748,2520,0.243,26.332
2026-06-23 14:23:55,0.109,382.997,2520,0.240,26.333
2026-06-23 14:23:55,0.080,338.909,2520,0.240,26.331
2026-06-23 14:23:55,0.082,212.925,2520,0.234,26.328
2026-06-23 14:23:55,0.036,561.196,2520,0.230,26.326
2026-06-23 14:23:56,0.029,304.571,2520,0.233,26.328
