Time,Vibration,FFT,RPM,Current,Temperature
2026-06-23 14:20:34,0.018,141.220,2760,0.213,26.251
2026-06-23 14:20:34,0.022,139.728,0,0.208,26.251
2026-06-23 14:20:34,0.027,138.539,0,0.207,26.250
2026-06-23 14:20:34,0.024,139.040,0,0.207,26.254
2026-06-23 14:20:34,0.024,139.799,0,0.203,26.250
2026-06-23 14:20:34,0.027,139.754,2760,0.203,26.246
2026-06-23 14:20:34,0.024,139.428,2760,0.212,26.245
2026-06-23 14:20:35,0.027,139.698,2760,0.210,26.246
2026-06-23 14:20:35,0.024,138.562,2760,0.210,26.252
2026-06-23 14:20:35,0.029,139.687,2760,0.213,26.247
2026-06-23 14:20:35,0.024,139.839,2760,0.210,26.241
2026-06-23 14:20:35,0.027,139.768,2760,0.205,26.247
2026-06-23 14:20:35,0.026,139.386,2760,0.204,26.242
2026-06-23 14:20:35,0.027,139.027,2760,0.203,26.238
2026-06-23 14:20:35,0.023,139.164,2760,0.206,26.241
2026-06-23 14:20:35,0.024,139.067,2880,0.205,26.241
2026-06-23 14:20:36,0.022,139.638,2880,0.209,26.240
2026-06-23 14:20:36,0.022,140.013,2880,0.206,26.246
2026-06-23 14:20:36,0.023,140.387,2880,0.202,26.245
2026-06-23 14:20:36,0.026,140.167,2880,0.202,26.242
2026-06-23 14:20:36,0.023,140.163,2760,0.202,26.241
2026-06-23 14:20:36,0.023,140.030,2760,0.204,26.243
2026-06-23 14:20:36,0.023,140.201,2760,0.201,26.245
2026-06-23 14:20:36,0.020,141.450,2760,0.208,26.241
2026-06-23 14:20:36,0.031,239.240,2760,0.204,26.243
2026-06-23 14:20:36,0.060,287.908,2760,0.211,26.246
2026-06-23 14:20:37,0.095,369.654,2760,0.218,26.246
2026-06-23 14:20:37,0.096,46.680,2760,0.214,26.243
2026-06-23 14:20:37,0.100,275.911,2760,0.220,26.241
2026-06-23 14:20:37,0.094,88.153,2760,0.224,26.247
2026-06-23 14:20:37,0.090,363.552,2880,0.227,26.246
2026-06-23 14:20:37,0.063,173.951,2880,0.230,26.247
2026-06-23 14:20:37,0.077,351.041,2880,0.234,26.242
2026-06-23 14:20:37,0.069,437.137,2880,0.231,26.244
2026-06-23 14:20:37,0.060,172.037,2880,0.233,26.245
2026-06-23 14:20:37,0.086,217.834,2640,0.238,26.242
2026-06-23 14:20:38,0.095,84.520,2640,0.236,26.241
2026-06-23 14:20:38,0.094,131.145,2640,0.238,26.238
2026-06-23 14:20:38,0.149,131.245,2640,0.238,26.240
2026-06-23 14:20:38,0.135,131.471,2640,0.232,26.239
2026-06-23 14:20:38,0.118,133.252,2640,0.228,26.240
2026-06-23 14:20:38,0.055,310.649,2640,0.229,26.233
2026-06-23 14:20:38,0.063,179.563,2640,0.226,26.235
2026-06-23 14:20:38,0.068,100.214,2640,0.225,26.235
2026-06-23 14:20:38,0.068,313.677,2640,0.224,26.235
2026-06-23 14:20:38,0.092,313.937,2640,0.225,26.233
2026-06-23 14:20:39,0.101,178.727,2640,0.225,26.234
2026-06-23 14:20:39,0.067,84.157,2640,0.226,26.235
2026-06-23 14:20:39,0.071,627.476,2640,0.234,26.231
2026-06-23 14:20:39,0.085,84.698,2760,0.226,26.232
2026-06-23 14:20:39,0.071,25.511,2760,0.228,26.231
2026-06-23 14:20:39,0.078,43.110,2760,0.225,26.233
2026-06-23 14:20:39,0.067,313.553,2760,0.224,26.233
2026-06-23 14:20:39,0.074,320.709,2760,0.222,26.234
2026-06-23 14:20:39,0.105,173.838,2640,0.220,26.232
2026-06-23 14:20:39,0.054,44.279,2640,0.221,26.232
2026-06-23 14:20:40,0.056,667.837,2640,0.228,26.231
2026-06-23 14:20:40,0.074,359.349,2640,0.229,26.226
2026-06-23 14:20:40,0.080,223.417,2640,0.230,26.229
2026-06-23 14:20:40,0.049,210.419,2640,0.232,26.228
2026-06-23 14:20:40,0.068,571.716,2640,0.234,26.232
2026-06-23 14:20:40,0.080,221.059,2640,0.237,26.229
2026-06-23 14:20:40,0.045,299.804,2640,0.232,26.232
2026-06-23 14:20:40,0.092,177.514,2640,0.232,26.233
2026-06-23 14:20:40,0.076,441.923,2640,0.225,26.234
2026-06-23 14:20:41,0.036,130.487,2640,0.227,26.232
2026-06-23 14:20:41,0.099,18.692,2640,0.229,26.232
2026-06-23 14:20:41,0.080,218.521,2640,0.235,26.230
2026-06-23 14:20:41,0.092,177.244,2640,0.238,26.234
2026-06-23 14:20:41,0.100,171.628,2640,0.233,26.232
2026-06-23 14:20:41,0.111,131.412,2640,0.237,26.227
2026-06-23 14:20:41,0.127,131.119,2640,0.233,26.235
2026-06-23 14:20:41,0.113,45.948,2640,0.234,26.233
2026-06-23 14:20:41,0.067,219.097,2640,0.228,26.233
