Time,Vibration,FFT,RPM,Current,Temperature
2026-06-23 19:14:08,0.011,44.550,2760,0.214,26.680
2026-06-23 19:14:08,0.011,181.586,2760,0.222,26.677
2026-06-23 19:14:08,0.013,363.878,2760,0.223,26.682
2026-06-23 19:14:08,0.013,593.384,2760,0.215,26.679
2026-06-23 19:14:08,0.014,183.547,2760,0.214,26.676
2026-06-23 19:14:08,0.011,46.670,2640,0.215,26.684
2026-06-23 19:14:08,0.017,362.851,2640,0.212,26.677
2026-06-23 19:14:08,0.013,138.666,2640,0.218,26.679
2026-06-23 19:14:08,0.010,46.905,2640,0.213,26.678
2026-06-23 19:14:09,0.011,45.253,2640,0.216,26.681
2026-06-23 19:14:09,0.013,42.701,2760,0.215,26.681
2026-06-23 19:14:09,0.011,45.447,2760,0.220,26.685
2026-06-23 19:14:09,0.011,139.587,2760,0.217,26.678
2026-06-23 19:14:09,0.011,183.631,2760,0.216,26.676
2026-06-23 19:14:09,0.013,46.404,2760,0.220,26.678
2026-06-23 19:14:09,0.014,46.615,2760,0.219,26.680
2026-06-23 19:14:09,0.014,47.489,2760,0.215,26.675
2026-06-23 19:14:09,0.017,46.627,2760,0.209,26.676
2026-06-23 19:14:09,0.018,45.673,2760,0.213,26.676
2026-06-23 19:14:10,0.013,140.724,2760,0.218,26.677
2026-06-23 19:14:10,0.018,45.341,2760,0.225,26.676
2026-06-23 19:14:10,0.013,46.860,2760,0.216,26.675
2026-06-23 19:14:10,0.019,47.625,2760,0.215,26.673
2026-06-23 19:14:10,0.011,46.870,2760,0.212,26.672
2026-06-23 19:14:10,0.010,44.450,2760,0.208,26.678
2026-06-23 19:14:10,0.013,44.439,2760,0.214,26.672
