Time,Vibration,FFT,RPM,Current,Temperature
2026-06-23 14:23:18,0.082,65.011,2640,0.227,26.320
2026-06-23 14:23:18,0.101,143.685,2640,0.220,26.315
2026-06-23 14:23:18,0.076,71.234,2640,0.223,26.318
2026-06-23 14:23:19,0.092,65.105,2640,0.222,26.316
2026-06-23 14:23:19,0.144,134.897,2640,0.227,26.318
2026-06-23 14:23:19,0.118,63.908,2640,0.226,26.322
2026-06-23 14:23:19,0.068,91.603,2640,0.227,26.318
2026-06-23 14:23:19,0.086,90.860,2640,0.228,26.313
2026-06-23 14:23:19,0.087,180.235,2640,0.224,26.312
2026-06-23 14:23:19,0.056,32.575,2640,0.220,26.321
2026-06-23 14:23:19,0.082,669.964,2640,0.226,26.318
2026-06-23 14:23:19,0.103,189.999,2640,0.234,26.323
2026-06-23 14:23:20,0.068,66.317,2640,0.227,26.319
2026-06-23 14:23:20,0.076,65.996,2640,0.226,26.319
2026-06-23 14:23:20,0.096,359.130,2640,0.228,26.317
2026-06-23 14:23:20,0.082,612.303,2640,0.223,26.322
2026-06-23 14:23:20,0.071,25.900,2640,0.233,26.317
2026-06-23 14:23:20,0.067,112.188,2760,0.232,26.317
2026-06-23 14:23:20,0.086,66.764,2760,0.229,26.316
2026-06-23 14:23:20,0.091,167.086,2760,0.228,26.313
2026-06-23 14:23:20,0.103,173.414,2760,0.229,26.318
2026-06-23 14:23:20,0.086,607.957,2760,0.228,26.319
2026-06-23 14:23:21,0.091,443.628,2640,0.229,26.314
2026-06-23 14:23:21,0.054,138.128,2640,0.227,26.317
2026-06-23 14:23:21,0.033,181.941,2640,0.222,26.314
2026-06-23 14:23:21,0.094,89.300,2640,0.220,26.318
2026-06-23 14:23:21,0.101,151.256,2640,0.218,26.319
2026-06-23 14:23:21,0.103,173.989,2640,0.213,26.317
2026-06-23 14:23:21,0.105,316.693,2640,0.219,26.314
2026-06-23 14:23:21,0.083,306.036,2640,0.223,26.315
2026-06-23 14:23:21,0.041,440.581,2640,0.227,26.314
2026-06-23 14:23:21,0.078,171.442,2640,0.223,26.315
2026-06-23 14:23:22,0.099,89.815,2640,0.231,26.314
2026-06-23 14:23:22,0.096,308.970,2640,0.231,26.315
2026-06-23 14:23:22,0.099,84.869,2640,0.234,26.315
2026-06-23 14:23:22,0.100,173.575,2640,0.235,26.316
2026-06-23 14:23:22,0.064,21.184,2640,0.234,26.316
2026-06-23 14:23:22,0.096,130.625,2640,0.228,26.318
2026-06-23 14:23:22,0.118,131.902,2640,0.233,26.314
2026-06-23 14:23:22,0.162,170.559,2640,0.238,26.319
2026-06-23 14:23:22,0.120,127.389,2640,0.234,26.310
2026-06-23 14:23:22,0.179,130.101,2640,0.233,26.317
2026-06-23 14:23:23,0.150,304.708,2520,0.241,26.315
2026-06-23 14:23:23,0.135,305.301,2520,0.243,26.308
2026-06-23 14:23:23,0.138,304.474,2520,0.237,26.316
2026-06-23 14:23:23,0.158,304.556,2520,0.239,26.311
2026-06-23 14:23:23,0.101,129.646,2520,0.232,26.317
2026-06-23 14:23:23,0.126,129.903,2640,0.232,26.313
2026-06-23 14:23:23,0.103,32.281,2640,0.229,26.313
2026-06-23 14:23:23,0.080,111.312,2640,0.236,26.316
2026-06-23 14:23:23,0.062,210.941,2640,0.225,26.316
2026-06-23 14:23:24,0.015,152.318,2640,0.221,26.311
2026-06-23 14:23:24,0.014,138.309,2640,0.223,26.311
2026-06-23 14:23:24,0.015,134.542,2640,0.215,26.317
2026-06-23 14:23:24,0.014,137.760,2640,0.217,26.317
2026-06-23 14:23:24,0.019,138.375,2640,0.207,26.309
2026-06-23 14:23:24,0.022,138.744,2640,0.207,26.308
2026-06-23 14:23:24,0.027,137.882,2760,0.208,26.305
2026-06-23 14:23:24,0.029,137.980,2760,0.211,26.305
2026-06-23 14:23:24,0.027,138.879,2760,0.216,26.304
2026-06-23 14:23:24,0.027,138.264,2760,0.216,26.301
2026-06-23 14:23:25,0.029,138.670,2760,0.209,26.306
2026-06-23 14:23:25,0.029,137.909,2760,0.214,26.299
2026-06-23 14:23:25,0.028,138.342,2760,0.216,26.306
2026-06-23 14:23:25,0.036,138.927,2760,0.217,26.301
2026-06-23 14:23:25,0.035,139.883,2760,0.216,26.303
2026-06-23 14:23:25,0.037,139.109,2760,0.217,26.307
2026-06-23 14:23:25,0.035,137.089,2760,0.221,26.302
2026-06-23 14:23:25,0.031,138.493,2760,0.220,26.305
2026-06-23 14:23:25,0.032,138.102,2760,0.221,26.311
2026-06-23 14:23:25,0.027,138.806,2760,0.219,26.302
2026-06-23 14:23:26,0.027,139.794,2760,0.216,26.312
2026-06-23 14:23:26,0.028,137.636,2760,0.217,26.312
2026-06-23 14:23:26,0.026,139.786,2760,0.212,26.308
2026-06-23 14:23:26,0.026,138.695,2760,0.218,26.306
2026-06-23 14:23:26,0.029,137.720,2760,0.220,26.307
2026-06-23 14:23:26,0.024,137.327,2760,0.215,26.311
2026-06-23 14:23:26,0.023,138.880,2760,0.214,26.313
2026-06-23 14:23:26,0.026,139.219,2760,0.214,26.316
2026-06-23 14:23:26,0.027,137.414,2760,0.208,26.312
2026-06-23 14:23:26,0.028,138.377,2760,0.213,26.309
2026-06-23 14:23:27,0.028,138.678,2760,0.214,26.302
2026-06-23 14:23:27,0.036,138.600,2760,0.215,26.304
2026-06-23 14:23:27,0.031,138.684,2760,0.216,26.310
2026-06-23 14:23:27,0.040,139.029,2760,0.215,26.310
2026-06-23 14:23:27,0.037,138.329,2760,0.207,26.303
2026-06-23 14:23:27,0.041,138.833,2880,0.215,26.307
2026-06-23 14:23:27,0.038,139.142,2880,0.211,26.313
2026-06-23 14:23:27,0.036,139.137,2880,0.209,26.311
2026-06-23 14:23:27,0.042,138.165,2880,0.208,26.310
2026-06-23 14:23:27,0.042,138.810,2880,0.215,26.315
2026-06-23 14:23:28,0.037,139.338,2760,0.203,26.316
2026-06-23 14:23:28,0.035,140.163,2760,0.210,26.313
2026-06-23 14:23:28,0.031,139.403,2760,0.205,26.312
2026-06-23 14:23:28,0.037,139.874,2760,0.213,26.317
2026-06-23 14:23:28,0.036,137.036,2760,0.211,26.313
2026-06-23 14:23:28,0.033,137.032,2760,0.215,26.307
2026-06-23 14:23:28,0.035,140.622,2760,0.207,26.309
2026-06-23 14:23:28,0.027,137.821,2760,0.204,26.310
2026-06-23 14:23:28,0.040,139.070,2760,0.208,26.313
2026-06-23 14:23:29,0.033,137.930,2760,0.206,26.309
2026-06-23 14:23:29,0.035,137.559,2760,0.203,26.317
2026-06-23 14:23:29,0.041,139.076,2760,0.211,26.316
2026-06-23 14:23:29,0.031,139.318,2760,0.207,26.318
2026-06-23 14:23:29,0.033,137.468,2760,0.202,26.309
2026-06-23 14:23:29,0.027,139.820,2760,0.207,26.310
2026-06-23 14:23:29,0.031,138.827,2760,0.208,26.312
2026-06-23 14:23:29,0.029,139.559,2760,0.207,26.311
2026-06-23 14:23:29,0.028,140.099,2760,0.199,26.311
2026-06-23 14:23:29,0.032,139.283,2760,0.206,26.310
2026-06-23 14:23:30,0.029,137.545,2760,0.211,26.313
2026-06-23 14:23:30,0.033,139.802,2760,0.210,26.306
2026-06-23 14:23:30,0.032,137.222,2760,0.210,26.311
2026-06-23 14:23:30,0.031,138.131,2760,0.215,26.312
2026-06-23 14:23:30,0.026,138.761,2760,0.209,26.315
2026-06-23 14:23:30,0.024,139.700,2880,0.209,26.315
2026-06-23 14:23:30,0.028,137.925,2880,0.216,26.311
2026-06-23 14:23:30,0.027,139.663,2880,0.217,26.307
2026-06-23 14:23:30,0.031,137.722,2880,0.210,26.311
2026-06-23 14:23:30,0.032,139.183,2880,0.209,26.307
2026-06-23 14:23:31,0.037,139.310,2760,0.207,26.314
2026-06-23 14:23:31,0.033,138.382,2760,0.210,26.313
2026-06-23 14:23:31,0.037,139.274,2760,0.209,26.309
2026-06-23 14:23:31,0.035,139.901,2760,0.212,26.311
2026-06-23 14:23:31,0.029,137.558,2760,0.201,26.313
2026-06-23 14:23:31,0.036,138.050,2760,0.208,26.314
2026-06-23 14:23:31,0.035,138.855,2760,0.207,26.313
2026-06-23 14:23:31,0.024,138.533,2760,0.207,26.310
2026-06-23 14:23:31,0.028,138.721,2760,0.210,26.311
2026-06-23 14:23:31,0.027,139.792,2760,0.209,26.314
2026-06-23 14:23:32,0.038,139.155,2760,0.209,26.308
2026-06-23 14:23:32,0.029,139.490,2760,0.209,26.312
2026-06-23 14:23:32,0.028,139.491,2760,0.210,26.311
2026-06-23 14:23:32,0.029,138.092,2760,0.211,26.311
2026-06-23 14:23:32,0.028,138.652,2760,0.211,26.310
2026-06-23 14:23:32,0.031,138.553,2760,0.206,26.309
2026-06-23 14:23:32,0.038,137.242,2760,0.203,26.307
2026-06-23 14:23:32,0.028,137.766,2760,0.205,26.309
2026-06-23 14:23:32,0.029,138.652,2760,0.211,26.304
2026-06-23 14:23:33,0.035,138.492,2760,0.216,26.312
2026-06-23 14:23:33,0.038,139.508,2760,0.210,26.308
2026-06-23 14:23:33,0.035,138.106,2760,0.207,26.307
2026-06-23 14:23:33,0.033,137.039,2760,0.212,26.308
2026-06-23 14:23:33,0.036,138.480,2760,0.209,26.310
2026-06-23 14:23:33,0.033,137.071,2760,0.215,26.309
2026-06-23 14:23:33,0.037,135.824,2760,0.214,26.305
2026-06-23 14:23:33,0.026,138.253,2760,0.209,26.305
2026-06-23 14:23:33,0.031,137.584,2760,0.213,26.312
2026-06-23 14:23:33,0.035,138.473,2760,0.209,26.308
2026-06-23 14:23:34,0.031,139.011,2760,0.210,26.303
2026-06-23 14:23:34,0.033,139.102,2760,0.212,26.304
2026-06-23 14:23:34,0.035,137.487,2760,0.209,26.307
2026-06-23 14:23:34,0.035,138.298,2760,0.207,26.300
