Time,Vibration,FFT,RPM,Current,Temperature
2026-06-23 14:17:17,0.024,139.784,2760,0.215,26.318
2026-06-23 14:17:17,0.026,140.255,2760,0.218,26.318
2026-06-23 14:17:17,0.027,139.660,2760,0.219,26.319
2026-06-23 14:17:17,0.027,140.017,2760,0.213,26.316
2026-06-23 14:17:18,0.031,140.779,2760,0.211,26.319
2026-06-23 14:17:18,0.020,137.795,2880,0.219,26.318
2026-06-23 14:17:18,0.027,140.786,2880,0.217,26.314
2026-06-23 14:17:18,0.024,139.980,2880,0.213,26.317
2026-06-23 14:17:18,0.033,140.027,2880,0.218,26.316
2026-06-23 14:17:18,0.023,140.441,2760,0.217,26.314
2026-06-23 14:17:18,0.024,139.457,2760,0.218,26.308
2026-06-23 14:17:18,0.022,140.750,2760,0.220,26.311
2026-06-23 14:17:18,0.024,139.807,2760,0.219,26.313
2026-06-23 14:17:19,0.026,140.616,2760,0.220,26.316
2026-06-23 14:17:19,0.026,140.098,2760,0.215,26.317
2026-06-23 14:17:19,0.023,139.768,2760,0.212,26.316
2026-06-23 14:17:19,0.024,139.514,2760,0.212,26.313
2026-06-23 14:17:19,0.028,139.656,2760,0.215,26.309
2026-06-23 14:17:19,0.035,140.876,2760,0.217,26.311
2026-06-23 14:17:19,0.024,139.414,2880,0.213,26.317
2026-06-23 14:17:19,0.028,140.294,2880,0.217,26.313
2026-06-23 14:17:19,0.019,140.257,2880,0.218,26.321
2026-06-23 14:17:19,0.023,139.479,2880,0.210,26.316
2026-06-23 14:17:20,0.027,139.481,2880,0.215,26.315
2026-06-23 14:17:20,0.026,139.978,2760,0.218,26.311
2026-06-23 14:17:20,0.026,139.841,2760,0.209,26.315
2026-06-23 14:17:20,0.027,140.390,2760,0.202,26.316
2026-06-23 14:17:20,0.026,139.407,2760,0.217,26.314
2026-06-23 14:17:20,0.023,140.050,2760,0.210,26.314
2026-06-23 14:17:20,0.024,140.012,2760,0.211,26.321
