Time,Vibration,FFT,RPM,Current,Temperature
2026-06-23 15:07:54,0.010,1354.964,0,25.014,26.310
2026-06-23 15:07:54,0.010,1603.891,0,25.015,26.306
2026-06-23 15:07:54,0.010,1525.183,0,25.024,26.309
2026-06-23 15:07:54,0.010,412.855,0,25.028,26.308
2026-06-23 15:07:54,0.010,1993.866,0,25.021,26.305
2026-06-23 15:07:54,0.010,219.125,0,25.023,26.309
2026-06-23 15:07:54,0.010,1612.991,0,25.022,26.307
2026-06-23 15:07:54,0.010,1430.996,0,25.026,26.309
2026-06-23 15:07:55,0.010,1559.077,0,25.027,26.308
2026-06-23 15:07:55,0.010,2174.353,0,25.023,26.304
2026-06-23 15:07:55,0.010,1344.487,0,25.025,26.303
2026-06-23 15:07:55,0.010,2250.249,0,25.025,26.310
2026-06-23 15:07:55,0.010,1344.042,0,25.018,26.309
2026-06-23 15:07:55,0.010,2318.072,0,25.019,26.306
2026-06-23 15:07:55,0.010,747.066,0,25.023,26.313
2026-06-23 15:07:55,0.010,2331.297,0,25.024,26.312
2026-06-23 15:07:55,0.010,1194.784,0,25.028,26.312
2026-06-23 15:07:55,0.010,656.621,0,25.030,26.309
2026-06-23 15:07:56,0.010,834.902,0,25.020,26.308
2026-06-23 15:07:56,0.010,1315.685,0,25.029,26.319
2026-06-23 15:07:56,0.010,578.653,0,25.026,26.314
2026-06-23 15:07:56,0.010,1343.848,0,25.026,26.312
2026-06-23 15:07:56,0.010,1341.520,0,25.025,26.317
2026-06-23 15:07:56,0.010,1499.065,0,25.021,26.313
2026-06-23 15:07:56,0.010,2161.234,0,25.025,26.315
2026-06-23 15:07:56,0.010,806.158,0,25.024,26.314
2026-06-23 15:07:56,0.010,1375.161,0,25.021,26.314
2026-06-23 15:07:56,0.010,1803.041,0,25.023,26.321
2026-06-23 15:07:57,0.010,1496.989,0,25.024,26.313
2026-06-23 15:07:57,0.010,1388.570,0,25.023,26.314
2026-06-23 15:07:57,0.010,1380.059,0,25.022,26.315
2026-06-23 15:07:57,0.010,143.369,0,25.018,26.316
2026-06-23 15:07:57,0.010,162.303,0,25.022,26.316
2026-06-23 15:07:57,0.010,2238.842,0,25.020,26.312
2026-06-23 15:07:57,0.010,2280.729,0,25.018,26.313
2026-06-23 15:07:57,0.010,1624.403,0,25.021,26.309
2026-06-23 15:07:57,0.010,2244.149,0,25.026,26.315
2026-06-23 15:07:57,0.010,92.998,0,25.022,26.317
2026-06-23 15:07:58,0.010,2390.822,0,25.023,26.312
2026-06-23 15:07:58,0.010,1958.162,0,25.025,26.317
2026-06-23 15:07:58,0.010,1331.816,0,25.023,26.313
2026-06-23 15:07:58,0.010,682.445,0,25.026,26.315
2026-06-23 15:07:58,0.010,1402.748,0,25.020,26.319
2026-06-23 15:07:58,0.010,1180.355,0,25.018,26.315
2026-06-23 15:07:58,0.010,2244.651,0,25.022,26.315
2026-06-23 15:07:58,0.010,2386.320,0,25.022,26.315
2026-06-23 15:07:58,0.010,1303.438,0,25.020,26.317
2026-06-23 15:07:59,0.010,836.256,0,25.016,26.315
2026-06-23 15:07:59,0.010,1394.163,0,25.007,26.313
2026-06-23 15:07:59,0.010,161.075,0,25.015,26.311
2026-06-23 15:07:59,0.010,1344.282,0,25.013,26.314
2026-06-23 15:07:59,0.010,1370.976,0,25.015,26.315
2026-06-23 15:07:59,0.010,1764.461,0,25.016,26.310
2026-06-23 15:07:59,0.010,2289.550,0,25.014,26.311
2026-06-23 15:07:59,0.010,1322.480,0,25.010,26.315
2026-06-23 15:07:59,0.010,1431.669,0,25.017,26.312
2026-06-23 15:07:59,0.010,2210.306,0,25.019,26.313
2026-06-23 15:08:00,0.010,1421.299,0,25.017,26.315
2026-06-23 15:08:00,0.010,1322.726,0,25.024,26.307
2026-06-23 15:08:00,0.010,1401.789,0,25.018,26.319
2026-06-23 15:08:00,0.010,1296.934,0,25.021,26.305
2026-06-23 15:08:00,0.010,1546.695,0,25.016,26.314
2026-06-23 15:08:00,0.010,1408.935,0,25.016,26.310
2026-06-23 15:08:00,0.010,1390.924,0,25.017,26.305
2026-06-23 15:08:00,0.010,2407.283,0,25.019,26.309
2026-06-23 15:08:00,0.010,2487.187,0,25.016,26.309
2026-06-23 15:08:00,0.010,1498.303,0,25.017,26.310
2026-06-23 15:08:01,0.010,1340.641,0,25.015,26.310
2026-06-23 15:08:01,0.010,2181.800,0,25.015,26.307
2026-06-23 15:08:01,0.010,2343.113,0,25.012,26.308
2026-06-23 15:08:01,0.010,2145.958,0,25.008,26.310
2026-06-23 15:08:01,0.010,1207.542,0,25.013,26.310
2026-06-23 15:08:01,0.010,2006.943,0,25.010,26.306
2026-06-23 15:08:01,0.010,423.005,0,25.006,26.311
2026-06-23 15:08:01,0.010,628.191,0,25.013,26.316
2026-06-23 15:08:01,0.010,74.117,0,25.009,26.309
2026-06-23 15:08:01,0.010,1448.687,0,25.016,26.310
2026-06-23 15:08:02,0.010,1285.241,0,25.008,26.309
2026-06-23 15:08:02,0.010,1285.853,0,25.007,26.310
2026-06-23 15:08:02,0.010,2378.018,0,25.013,26.307
2026-06-23 15:08:02,0.010,2150.892,0,25.015,26.316
2026-06-23 15:08:02,0.010,1315.598,0,25.011,26.312
2026-06-23 15:08:02,0.010,1451.677,0,25.015,26.310
2026-06-23 15:08:02,0.010,1644.117,0,25.012,26.314
2026-06-23 15:08:02,0.010,1295.345,0,25.015,26.311
2026-06-23 15:08:02,0.010,1342.356,0,25.019,26.316
2026-06-23 15:08:03,0.010,2376.046,0,25.013,26.310
